"16827904","16828159","TH","Thailand","Nakhon Si Thammarat","Nopphitam","8.719280","99.752720","80270","+07:00"
"16828160","16828415","TH","Thailand","Nakhon Si Thammarat","Nakhon Si Thammarat","8.433330","99.966670","80230","+07:00"
"16828416","16828671","TH","Thailand","Chachoengsao","Chachoengsao","13.688200","101.071560","24140","+07:00"
"16828672","16828927","TH","Thailand","Chachoengsao","Khlong Khuean","13.791310","101.163530","24110","+07:00"
"16828928","16829183","TH","Thailand","Chachoengsao","Phanom Sarakham","13.747870","101.355300","24120","+07:00"
"16829184","16829439","TH","Thailand","Chachoengsao","Khlong Khuean","13.791310","101.163530","24110","+07:00"
"16829440","16829695","TH","Thailand","Nakhon Sawan","Nakhon Sawan","15.704720","100.137170","60000","+07:00"
"16829696","16829951","TH","Thailand","Nakhon Sawan","Chumsaeng","15.891520","100.307950","66120","+07:00"
"16829952","16830207","TH","Thailand","Nakhon Sawan","Nakhon Sawan","15.704720","100.137170","60000","+07:00"
"16830208","16830463","TH","Thailand","Nakhon Sawan","Takhli","15.263360","100.343780","17150","+07:00"
"16830464","16830975","TH","Thailand","Lop Buri","Ban Mi","15.044280","100.536810","15110","+07:00"
"16830976","16831231","TH","Thailand","Lop Buri","Tha Wung","14.811000","100.503330","15150","+07:00"
"16831232","16831487","TH","Thailand","Lop Buri","Ban Mi","15.044280","100.536810","15110","+07:00"
"16831488","16831743","TH","Thailand","Prachuap Khiri Khan","Bang Saphan","11.212590","99.511670","77140","+07:00"
"16831744","16831999","TH","Thailand","Prachuap Khiri Khan","Prachuap Khiri Khan","11.820980","99.784100","77180","+07:00"
"16832000","16832255","TH","Thailand","Yala","Yala","6.539950","101.281280","95000","+07:00"
"16832256","16832511","TH","Thailand","Krung Thep Maha Nakhon","Chatuchak","13.828930","100.559850","10800","+07:00"
"16832512","16834559","TH","Thailand","Surat Thani","Ko Samui","9.535670","99.935670","84140","+07:00"
"16834560","16834815","TH","Thailand","Phuket","Ban Karon","7.847690","98.298500","83120","+07:00"
"16834816","16835071","TH","Thailand","Phuket","Phuket","7.890590","98.398100","83120","+07:00"
"16835072","16835583","TH","Thailand","Phuket","Ban Karon","7.847690","98.298500","83120","+07:00"
"16835584","16835839","TH","Thailand","Phuket","Thalang","8.031700","98.334080","83110","+07:00"
"16835840","16836095","TH","Thailand","Phuket","Ban Karon","7.847690","98.298500","83120","+07:00"
"16836096","16836351","TH","Thailand","Phuket","Thalang","8.031700","98.334080","83110","+07:00"
"16836352","16836607","TH","Thailand","Phuket","Phuket","7.890590","98.398100","83120","+07:00"
"16836608","16838399","TH","Thailand","Phuket","Ban Karon","7.847690","98.298500","83120","+07:00"
"16838400","16838655","TH","Thailand","Phuket","Phuket","7.890590","98.398100","83120","+07:00"
"16838656","16839167","TH","Thailand","Phuket","Ban Karon","7.847690","98.298500","83120","+07:00"
"16839168","16839423","TH","Thailand","Phuket","Thalang","8.031700","98.334080","83110","+07:00"
"16839424","16840447","TH","Thailand","Phuket","Ban Karon","7.847690","98.298500","83120","+07:00"
"16840448","16840959","TH","Thailand","Phuket","Phuket","7.890590","98.398100","83120","+07:00"
"16840960","16841215","TH","Thailand","Phuket","Ban Ko Kaeo","7.935990","98.396640","83000","+07:00"
"16841216","16841983","TH","Thailand","Phuket","Ban Karon","7.847690","98.298500","83120","+07:00"
"16841984","16842239","TH","Thailand","Phuket","Thalang","8.031700","98.334080","83110","+07:00"
"16842240","16842751","TH","Thailand","Phuket","Phuket","7.890590","98.398100","83120","+07:00"
"16842752","16843007","CN","China","Fujian","Fuzhou","26.061390","119.306110","350004","+08:00"
"16843008","16843263","AU","Australia","Queensland","Brisbane","-27.467940","153.028090","4000","+10:00"
"16843264","16844799","CN","China","Fujian","Fuzhou","26.061390","119.306110","350004","+08:00"
"16844800","16845055","CN","China","Shanghai","Shanghai","31.222220","121.458060","200020","+08:00"
"16845056","16859135","CN","China","Guangdong","Guangzhou","23.116670","113.250000","510140","+08:00"
"16859136","16875519","JP","Japan","Tokyo","Tokyo","35.689506","139.691700","160-0021","+09:00"
